"ego_spotify_id","alter_spotify_id", "alter_name", "alter_followers"
0tmwSHipWxN12fsoLcFU3B,4NEThNYJ3WyNcJWcmpjq88,Ir Sais,74029.0
0tmwSHipWxN12fsoLcFU3B,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2389551.0
0tmwSHipWxN12fsoLcFU3B,1bAftSH8umNcGZ0uyV7LMg,Duki,6862156.0
0tmwSHipWxN12fsoLcFU3B,6tkyhGe9hGI3Lcfo4gVh6Z,ChocQuibTown,625649.0
0tmwSHipWxN12fsoLcFU3B,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,1140605.0
0tmwSHipWxN12fsoLcFU3B,2R21vXR83lH98kGeO99Y66,Anuel AA,23825538.0
0tmwSHipWxN12fsoLcFU3B,5LeiVcEnsZcwc133TUhJNW,Belinda,1534292.0
0tmwSHipWxN12fsoLcFU3B,3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,6242132.0
0tmwSHipWxN12fsoLcFU3B,1o9x7ez0NvhDb7gBqrYnUj,B-Case,3224.0
0tmwSHipWxN12fsoLcFU3B,1GAymyGBvB4gQy5Z5LZ1Wj,Lalo Ebratt,1798088.0
0tmwSHipWxN12fsoLcFU3B,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,3676402.0
0tmwSHipWxN12fsoLcFU3B,3RtNN1VnooWEn3KQk03DUL,Noriel,6262153.0
0tmwSHipWxN12fsoLcFU3B,21451j1KhjAiaYKflxBjr1,Zion & Lennox,6693496.0
0tmwSHipWxN12fsoLcFU3B,7jkdo74SDT1PYu6Ksbusxa,Edin,38648.0
0tmwSHipWxN12fsoLcFU3B,7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,60295.0
0tmwSHipWxN12fsoLcFU3B,1Ts9of7VPZElwPQnqnDSfW,Lyanno,767825.0
0tmwSHipWxN12fsoLcFU3B,3jGlU8UMMo44I2xeLQ6FD3,Dalmata,1428196.0
0tmwSHipWxN12fsoLcFU3B,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,33511653.0
0tmwSHipWxN12fsoLcFU3B,5oOyEfGd8NxAKA41zGQhoj,Snova,1401.0
0tmwSHipWxN12fsoLcFU3B,4GAS1OgXh8D5pEA6s6eBNW,Valentino,179208.0
0tmwSHipWxN12fsoLcFU3B,14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,3716741.0
0tmwSHipWxN12fsoLcFU3B,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,10572568.0
0tmwSHipWxN12fsoLcFU3B,3E6xrwgnVfYCrCs0ePERDz,Wisin,8148576.0
0tmwSHipWxN12fsoLcFU3B,2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,2772959.0
0tmwSHipWxN12fsoLcFU3B,1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,8355571.0
0tmwSHipWxN12fsoLcFU3B,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,7222786.0
0tmwSHipWxN12fsoLcFU3B,2bxxlINUlcMQQb39K7IopR,Abraham Mateo,1420176.0
0tmwSHipWxN12fsoLcFU3B,7A02nc5WKMBLqSKXxGZ4o8,Llane,60830.0
0tmwSHipWxN12fsoLcFU3B,7wU2WGCJ8HxkekHHE2QLul,Fuego,253571.0
0tmwSHipWxN12fsoLcFU3B,7ciBW1p3KBsYIkFk4UmwS8,The Rudeboyz,14451.0
0tmwSHipWxN12fsoLcFU3B,6Rk6tAhO16QKZZtYFrHMbm,Caracol Televisión,36605.0
0tmwSHipWxN12fsoLcFU3B,4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,3685987.0
0tmwSHipWxN12fsoLcFU3B,2oQX8QiMXOyuqbcZEFsZfm,El Alfa,2431123.0
0tmwSHipWxN12fsoLcFU3B,6Itjwvv5YmsC8ZcI5N4Jux,Sael,32310.0
0tmwSHipWxN12fsoLcFU3B,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,13643957.0
0tmwSHipWxN12fsoLcFU3B,77ziqFxp5gaInVrF2lj4ht,Sech,11171905.0
0tmwSHipWxN12fsoLcFU3B,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,8428487.0
0tmwSHipWxN12fsoLcFU3B,1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,1946233.0
0tmwSHipWxN12fsoLcFU3B,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,5504702.0
0tmwSHipWxN12fsoLcFU3B,7iK8PXO48WeuP03g8YR51W,Myke Towers,9487383.0
0tmwSHipWxN12fsoLcFU3B,2ayNSoKPCRAfjp6hQ76hRu,Nacho,4780149.0
0tmwSHipWxN12fsoLcFU3B,28gNT5KBp7IjEOQoevXf9N,Camilo,16371298.0
0tmwSHipWxN12fsoLcFU3B,1r4hJ1h58CWwUQe3MxPuau,Maluma,32165351.0
0tmwSHipWxN12fsoLcFU3B,5SWbTXQp3MFrjmCDOq5cA2,The Rudeboys,39.0
0tmwSHipWxN12fsoLcFU3B,2wkoKEfS6dXwThbyTnZWFU,Mau y Ricky,5521116.0
0tmwSHipWxN12fsoLcFU3B,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,5655168.0
0tmwSHipWxN12fsoLcFU3B,2kCO8LXN1usaOPL3iEE28I,Tai Verdes,616118.0
0tmwSHipWxN12fsoLcFU3B,2LRoIwlKmHjgvigdNGBHNo,Feid,2118853.0
0tmwSHipWxN12fsoLcFU3B,38PzLQE4GW8o7A18oGhi0x,dazy,5087.0
0tmwSHipWxN12fsoLcFU3B,5Rj6rNR8zIlUUDCs1OyPmW,MYA,488647.0
0tmwSHipWxN12fsoLcFU3B,1pf0MPKfKdvS8J779mS1Ay,Miky Woodz,3138375.0
0tmwSHipWxN12fsoLcFU3B,7a0XAaPaK2aDSqa8p3QnC7,Beéle,426969.0
0tmwSHipWxN12fsoLcFU3B,329e4yvIujISKGKz1BZZbO,Farruko,13975050.0
0tmwSHipWxN12fsoLcFU3B,1SupJlEpv7RS2tPNRaHViT,Nicky Jam,17688765.0
0tmwSHipWxN12fsoLcFU3B,7hIqJfRYGBWWT1Qxu6Cpd2,Andy Rivera,2614917.0
1PbBg2aYjWLKRk84zJK15x,7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes,1160010.0
1PbBg2aYjWLKRk84zJK15x,2qxJFvFYMEDqd7ui6kSAcq,Zedd,5803650.0
1PbBg2aYjWLKRk84zJK15x,4xnMDfgEmXZEEDdITKcGuE,Audien,170268.0
1PbBg2aYjWLKRk84zJK15x,3hyEbRtp617pNCuuQjyOmc,Lost Kings,369714.0
1PbBg2aYjWLKRk84zJK15x,3IJtdFn9IKbFvNvZqOJA46,Blas Cantó,245833.0
1PbBg2aYjWLKRk84zJK15x,6yTeWbdwQqIVfU1jGk2aeH,Le Boeuf,5869.0
1PbBg2aYjWLKRk84zJK15x,2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney,478017.0
1PbBg2aYjWLKRk84zJK15x,3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,1004839.0
1PbBg2aYjWLKRk84zJK15x,49CE2ffZ6Z3zeYSDauSKck,Tungevaag,333.0
1PbBg2aYjWLKRk84zJK15x,1nf5yEVCfMbqm1OCYpntBT,Prince Fox,59044.0
1PbBg2aYjWLKRk84zJK15x,1vo8zHmO1KzkuU9Xxh6J7W,MOTi,252470.0
1PbBg2aYjWLKRk84zJK15x,2AX5R5SIikV7NGMOZupAGm,Tvilling,1564.0
1PbBg2aYjWLKRk84zJK15x,2Tdl3r6583W3gcEdnXmmIr,MESZCA,504.0
1PbBg2aYjWLKRk84zJK15x,4AGwPDdh1y8hochNzHy5HC,RAC,156329.0
1PbBg2aYjWLKRk84zJK15x,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,2314833.0
1PbBg2aYjWLKRk84zJK15x,2XvV82x6Qs0W3GBTkBSjPI,Zookëper,9657.0
1PbBg2aYjWLKRk84zJK15x,2KPQ6PYAZapLEwMmkzbQxC,Win and Woo,52702.0
1PbBg2aYjWLKRk84zJK15x,3T0HSMgUpuH1hXbT1JPwQF,Redondo,27580.0
1PbBg2aYjWLKRk84zJK15x,5M2y5A6d5QZjw9JeKClagC,Andrelli,5015.0
1PbBg2aYjWLKRk84zJK15x,2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,69334.0
6cK3NBO6uP7hh0oyuVELFl,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,5601876.0
6cK3NBO6uP7hh0oyuVELFl,6i3DxIlAqnDkwELLw4aVrx,Lele Pons,1153662.0
6cK3NBO6uP7hh0oyuVELFl,6vXTefBL93Dj5IqAWq6OTv,French Montana,4648251.0
6cK3NBO6uP7hh0oyuVELFl,6q3p11nP1p80Ey6LrOOSed,Hit-Boy,52266.0
6cK3NBO6uP7hh0oyuVELFl,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,4426895.0
6cK3NBO6uP7hh0oyuVELFl,6i392l38cR3uBPF0DbNs7S,Quality Control,1067819.0
6cK3NBO6uP7hh0oyuVELFl,7FNnA9vBm6EKceENgCGRMb,Anitta,12159259.0
6cK3NBO6uP7hh0oyuVELFl,738wLrAtLtCtFOLvQBXOXp,Major Lazer,6302403.0
6cK3NBO6uP7hh0oyuVELFl,7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,171430.0
521qvhdobR0GzhvU6TFw76,7aB2KbM3pphL9mU3dXbyh2,Far Out,71345.0
521qvhdobR0GzhvU6TFw76,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,8814633.0
521qvhdobR0GzhvU6TFw76,5qQFXHDOeYjiZVrCUO56Pk,Maia Wright,11344.0
521qvhdobR0GzhvU6TFw76,6WxMSNar4meHmzxiUpbdim,Simon Skylar,1118.0
521qvhdobR0GzhvU6TFw76,5EKWH7GGC63PG8GxBTKH7H,Reez,62.0
521qvhdobR0GzhvU6TFw76,7FZKXzbyCoai0fEh65kZKp,Codeko,20690.0
521qvhdobR0GzhvU6TFw76,6fcTRFpz0yH79qSKfof7lp,Seven Lions,433582.0
521qvhdobR0GzhvU6TFw76,6ckI88Ggj8DPe0TNAAVkjn,ALPHA 9,42691.0
521qvhdobR0GzhvU6TFw76,670UISOh9XV1zlq5z5IfoY,GOLDHOUSE,20036.0
521qvhdobR0GzhvU6TFw76,5zzHyOV8lSoEQuRFroIzqh,Alex Klingle,1572.0
521qvhdobR0GzhvU6TFw76,72iCiKwu6nu6Qq9emIwzYv,Kayzo,189361.0
521qvhdobR0GzhvU6TFw76,6vwohTnFjRH2dQCZd32eSB,Mark Eteson,1741.0
521qvhdobR0GzhvU6TFw76,7dnNGsIp4wR4bTMqeLVr0c,Noequalgods,160.0
521qvhdobR0GzhvU6TFw76,7Bo6vpAmmhylCRWoHSBkcZ,Steff da Campo,24421.0
521qvhdobR0GzhvU6TFw76,7G7KvDCLdVG0Ok511Iqc9U,Disco Fries,29202.0
521qvhdobR0GzhvU6TFw76,6dAOkHEQVpVD8mFj7OQv8M,Brigetta,3832.0
521qvhdobR0GzhvU6TFw76,711BDGEb6EoIgU8wxdVcXL,Soto,426.0
521qvhdobR0GzhvU6TFw76,5oHoA5QUF5g5O816pGnKHY,Speaker Of The House,142.0
521qvhdobR0GzhvU6TFw76,6pbownHQeZG6xwDSUEjewe,Kapera,700.0
521qvhdobR0GzhvU6TFw76,76hZkywgIhbcrNft5bToXZ,Farius,7678.0
521qvhdobR0GzhvU6TFw76,5CieAewiroqzWWxdsWuoNu,Matluck,3882.0
521qvhdobR0GzhvU6TFw76,78UUH1buA0gDtDnkX2dPgL,Craig Connelly,26389.0
521qvhdobR0GzhvU6TFw76,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,19441428.0
521qvhdobR0GzhvU6TFw76,5xVXLEVJVWybrAz7difMM8,Soto,30.0
521qvhdobR0GzhvU6TFw76,6d0ZjIp5L7Ygy2l02HskRX,Dylan Matthew,83012.0
521qvhdobR0GzhvU6TFw76,74YIE6ELuX9Msov8EpopYX,Kaeno,155.0
521qvhdobR0GzhvU6TFw76,5c8rdJfIrtDTnRak9cuzwv,Louis Vivet,3441.0
521qvhdobR0GzhvU6TFw76,6doEQGssxWpboPeYMaPfc0,Meredith Call,631.0
521qvhdobR0GzhvU6TFw76,5mdTuNl23tON1WlsVbvD18,Sound Quelle,10192.0
521qvhdobR0GzhvU6TFw76,7eCmccnRwPmRnWPw61x6jM,SHY Martin,261515.0
521qvhdobR0GzhvU6TFw76,7C13EKAZccfhznoOyqjtRJ,Panache Desai,19.0
521qvhdobR0GzhvU6TFw76,6oQ66EvHrwFLfIySclu9Op,Mike Shiver,4763.0
521qvhdobR0GzhvU6TFw76,7CoTBBRCrUEwHKmAPGFzi5,Adam Szabo,2069.0
521qvhdobR0GzhvU6TFw76,5p0zkKpBuRguKebwRe0RI2,Pierce Fulton,46893.0
521qvhdobR0GzhvU6TFw76,5EJHdetWppJ5mcyyU2HN52,Ryann,4989.0
521qvhdobR0GzhvU6TFw76,5aptPwTkTKmlPx6csmNJLA,R5,629228.0
521qvhdobR0GzhvU6TFw76,6otY3GdTYnxB2hH7nFhwfQ,Nathan Rux,2588.0
521qvhdobR0GzhvU6TFw76,7HBMCyflAmijk08T1si9wS,Tantrum Desire,37867.0
521qvhdobR0GzhvU6TFw76,5V5AKN3w0HKfGQlQksMXW8,Zack Evans,431.0
521qvhdobR0GzhvU6TFw76,7h7ahzbTkbAFsshWJ7fOrc,Anton Powers,51728.0
521qvhdobR0GzhvU6TFw76,7uas0F5EhsZg6KDJ7yy7rW,DallasK,42696.0
521qvhdobR0GzhvU6TFw76,5Wg2b4Mp42gicxEeDNawf7,A7S,37684.0
521qvhdobR0GzhvU6TFw76,6P6fVBXZjnqdgq2z2b8WlO,FTampa,186487.0
521qvhdobR0GzhvU6TFw76,76yVlfaJEfXP7jIWoZfywO,Kolonie,3752.0
521qvhdobR0GzhvU6TFw76,5BKXCIdVnAwBQKUoGNqfZj,Cristina Soto,2765.0
521qvhdobR0GzhvU6TFw76,68WwJXWrpo1yVOOIZjLSeT,Evalyn,74492.0
521qvhdobR0GzhvU6TFw76,7hccrx4H5boJlleSXh1j7N,Johan Vilborg,3810.0
521qvhdobR0GzhvU6TFw76,5PPiWwVmhwhg1EN69g3aTe,Hannah Sky,2.0
521qvhdobR0GzhvU6TFw76,6OO0PboZcIWUWL7j2IyeoL,Markus Schulz,295787.0
521qvhdobR0GzhvU6TFw76,5AqacAhvN8JCsr00Qk9tb7,Dan Stone,12412.0
521qvhdobR0GzhvU6TFw76,7rnbrK3xtRID3kpjBjtDR1,Underdown,72.0
521qvhdobR0GzhvU6TFw76,7wU1naftD3lNq7rNsiDvOR,Paul van Dyk,388092.0
521qvhdobR0GzhvU6TFw76,6BrvowZBreEkXzJQMpL174,Hardwell,3639521.0
521qvhdobR0GzhvU6TFw76,72S5xAuE30pC3FHJHaz5CQ,Vigel,5882.0
521qvhdobR0GzhvU6TFw76,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,2087675.0
521qvhdobR0GzhvU6TFw76,7iVuXpgNEl87BwdwV1L6he,Maor Levi,29267.0
521qvhdobR0GzhvU6TFw76,6jNwV0P142cXxXanOl9Ylo,APEK,6881.0
521qvhdobR0GzhvU6TFw76,6D5xkX8ecb4bGccXqtDI63,Angel Taylor,5158.0
521qvhdobR0GzhvU6TFw76,7vWC03wqXwUqjPON8hc1tz,TELYKast,50890.0
521qvhdobR0GzhvU6TFw76,5vdLBBsBvGnzUonIlilmYX,Steve Allen & Envy,8.0
521qvhdobR0GzhvU6TFw76,6HraHl4uwIQFixUu3J49BK,Crystal Skies,47787.0
521qvhdobR0GzhvU6TFw76,5O9MafawyW4O2WhJQKXj2d,Dustycloud,42607.0
521qvhdobR0GzhvU6TFw76,6NQPEfvyLRW07OS8DXRNs4,Soto,25.0
521qvhdobR0GzhvU6TFw76,7HVEhCU2EaS1nRlUFuSFhL,Bethany,868.0
521qvhdobR0GzhvU6TFw76,7nLgDxwtRUTbagZKa9aaVA,Tom Ferry,9663.0
521qvhdobR0GzhvU6TFw76,5x2u5vpKBhviWQlni8VM8L,Justin OH,10896.0
521qvhdobR0GzhvU6TFw76,55iQlVy82VOHUZ54INg1Ge,Shanahan,2062.0
521qvhdobR0GzhvU6TFw76,6O5LAkus9iGG1vvMGu5mDo,Falden,3951.0
521qvhdobR0GzhvU6TFw76,7cIzAFnvs0ilTGyfFJY8fd,djimboh,1390.0
521qvhdobR0GzhvU6TFw76,6IDgN356to8svgrWLUAIoC,Anki,9916.0
521qvhdobR0GzhvU6TFw76,6uku31mN2SKBGAIEM6Umgi,Man Cub,6889.0
521qvhdobR0GzhvU6TFw76,6IXt60qaxZsiJc8Jc8zYiI,Mozella,14716.0
521qvhdobR0GzhvU6TFw76,5RsbWLlwhSskmVaEPBOYbw,Active State,84.0
521qvhdobR0GzhvU6TFw76,7yZC6AEhvCD5NFR8yDUxCG,Riley Clemmons,146488.0
521qvhdobR0GzhvU6TFw76,6WSsLAaJFBs3KgCDa8cWuL,Adina Butar,1232.0
521qvhdobR0GzhvU6TFw76,5lXf3xjcLx6BmYMY6TvczJ,Paris Blohm,77020.0
521qvhdobR0GzhvU6TFw76,76uelwNojJsqjWyG00d8TS,Zephure,897.0
521qvhdobR0GzhvU6TFw76,7IVgVM49Z4ztdmOqOIxhvP,Toby Green,28560.0
521qvhdobR0GzhvU6TFw76,5sp1KhgKd6NVt83alP5T7G,Meron Ryan,1029.0
521qvhdobR0GzhvU6TFw76,5cofRYrqWWoDByaV4GiodV,Kaidro,1653.0
521qvhdobR0GzhvU6TFw76,6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,1359216.0
521qvhdobR0GzhvU6TFw76,6wfno0FdSaJa3DHHBuY1jy,ReOrder,16499.0
521qvhdobR0GzhvU6TFw76,5dBt1wy2rRtnniaeo73POS,Suncatcher,7218.0
521qvhdobR0GzhvU6TFw76,69Pm1OWlxk1tbYphlkcKHR,Laurell,9435.0
521qvhdobR0GzhvU6TFw76,6heMlLFM6RDDHRz99uKMqS,RetroVision,82481.0
521qvhdobR0GzhvU6TFw76,54nb7VPvMgQEW6pC9Mz0an,Lourdiz,5502.0
521qvhdobR0GzhvU6TFw76,7DpnQPbR1GThYO8zgREFZ6,Jeza,529.0
521qvhdobR0GzhvU6TFw76,5d1oOpLkM76Tgr2zWMTYkm,Jonathan Mendelsohn,14034.0
521qvhdobR0GzhvU6TFw76,6kDXH8d9LugUAsHIozzDAI,Rosie Darling,40106.0
521qvhdobR0GzhvU6TFw76,73LFp3N3PsjxVJELA6HBnn,Rest Point,9.0
3KwmxIhSe9UTSEF37kwngR,4qOzMSukiZoiSjPQw8Zs7s,Mansionair,162696.0
3KwmxIhSe9UTSEF37kwngR,5cfLsokNJlFQisLDtzugO9,Lamorn,3888.0
3KwmxIhSe9UTSEF37kwngR,41JNAYVuPs7zwJbQBQ6tec,Manatee Commune,22999.0
3KwmxIhSe9UTSEF37kwngR,5sWHDYs0csV6RS48xBl0tH,Two Feet,1662244.0
3KwmxIhSe9UTSEF37kwngR,3pSfwb3p6BVPTYDkNdgxS2,Arbour,20679.0
3KwmxIhSe9UTSEF37kwngR,4us6IzRDlOknDIdzAFe1uQ,Rich,13956.0
3KwmxIhSe9UTSEF37kwngR,6DgP9otnZw5z6daOntINxp,Joel Corry,300072.0
3KwmxIhSe9UTSEF37kwngR,4o0pNHbyj36LPvukNqEug0,The Maine,532616.0
3KwmxIhSe9UTSEF37kwngR,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,21261196.0
3KwmxIhSe9UTSEF37kwngR,5ttgIeUVka6FLyi00Uu5h8,Jauz,373735.0
3KwmxIhSe9UTSEF37kwngR,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,3689746.0
4RVnAU35WRWra6OZ3CbbMA,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,36163788.0
4RVnAU35WRWra6OZ3CbbMA,6i1GVNJCyyssRwXmnaeEFH,Syn Cole,216513.0
4RVnAU35WRWra6OZ3CbbMA,6X4LvL2xVwf3B6WuQ0YAhm,Junior Vasquez,9796.0
4RVnAU35WRWra6OZ3CbbMA,5bnNgwp3nooah9yHAHsnR4,Jason Donovan,59524.0
4RVnAU35WRWra6OZ3CbbMA,5yd1f7VGZpZ6aKRkr5iWAw,Nick Reach Up,197.0
4RVnAU35WRWra6OZ3CbbMA,4YrKBkKSVeqDamzBPWVnSJ,Basement Jaxx,473649.0
4RVnAU35WRWra6OZ3CbbMA,7nC05zmJukRGYObQeRgg3x,Jack Savoretti,270503.0
4RVnAU35WRWra6OZ3CbbMA,6r20qOqY7qDWI0PPTxVMlC,DJ Fresh,280666.0
4RVnAU35WRWra6OZ3CbbMA,5XTxV2ifoYkmNb13Gb6cKz,Sash!,128093.0
4RVnAU35WRWra6OZ3CbbMA,4sIDbmyE4XtGFSkwH0syhz,Linslee,36.0
4RVnAU35WRWra6OZ3CbbMA,7o2VSVMRz5PtOIwU9NTWQq,Razor-n-Go,1.0
4RVnAU35WRWra6OZ3CbbMA,76RrKpsvOmSKG8CIjROdSG,MiMS,145779.0
4RVnAU35WRWra6OZ3CbbMA,7laQmj8fdVI2T6ULQZLHWt,Linslee Campbell,14.0
4RVnAU35WRWra6OZ3CbbMA,4mw86zm4QZIL8SksdyE6OU,múm,154416.0
4RVnAU35WRWra6OZ3CbbMA,70DFEU4SEw2KWln2CDTIA4,Bills & Hurr,20.0
4RVnAU35WRWra6OZ3CbbMA,5jXlKEXCqcJ7eHKJrFCFl9,Style of Eye,13378.0
4RVnAU35WRWra6OZ3CbbMA,5EvFsr3kj42KNv97ZEnqij,Shaggy,1795159.0
4RVnAU35WRWra6OZ3CbbMA,602MOqXiySUsSi7y6jFpvI,Switch,243.0
4RVnAU35WRWra6OZ3CbbMA,6MF9fzBmfXghAz953czmBC,Taio Cruz,2147305.0
4RVnAU35WRWra6OZ3CbbMA,4kwEd1P9j15ZqUVP5zK7Pv,Joe Stone,32782.0
4RVnAU35WRWra6OZ3CbbMA,6TiDU5aDf7fxniHcNCZFq3,Nom De Strip,6432.0
4RVnAU35WRWra6OZ3CbbMA,7l3UtcnrlxH7wPrb1HXFI6,GTA,5493.0
4RVnAU35WRWra6OZ3CbbMA,5N6EzjkOoyABhNZJggeXi6,Mousse T.,31057.0
4RVnAU35WRWra6OZ3CbbMA,7p0bICJNx2HM4jS28qexvv,Jenifer,366102.0
4RVnAU35WRWra6OZ3CbbMA,4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds,1195717.0
4RVnAU35WRWra6OZ3CbbMA,7KygebVvltzvrQxNnukuFT,Tom Middleton,10452.0
4RVnAU35WRWra6OZ3CbbMA,6nLZufA2jwtUc3r8AJpdQD,Andry Nalin,166.0
4RVnAU35WRWra6OZ3CbbMA,7FsYhkJR8zX4NeEqifNqDA,Justin Warfield,3329.0
4RVnAU35WRWra6OZ3CbbMA,6CIenXz59QlxNKbFh72ySs,Spitzer,7.0
4RVnAU35WRWra6OZ3CbbMA,5pflJc47McwW2cNXOKCtSi,7th Heaven,781.0
4RVnAU35WRWra6OZ3CbbMA,6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,820528.0
4RVnAU35WRWra6OZ3CbbMA,5mk04VxCKBzgvhKIqHvjBI,West End,224.0
4RVnAU35WRWra6OZ3CbbMA,6Y1nIg75OuhkajXsef0bwl,BeatauCue,0.0
4RVnAU35WRWra6OZ3CbbMA,6pPQ4pPZNRcWOxEqrBhAqX,Maze & Masters,194.0
4RVnAU35WRWra6OZ3CbbMA,7zPb6Li244UG7JHvwGRp43,Hot Mouth,750.0
4RVnAU35WRWra6OZ3CbbMA,5rrGkSXbb7KbVMgVgii5pU,Dave Ford,35.0
4RVnAU35WRWra6OZ3CbbMA,5CiGnKThu5ctn9pBxv7DGa,benny blanco,995604.0
4RVnAU35WRWra6OZ3CbbMA,5MmVJVhhYKQ86izuGHzJYA,MIKA,1271133.0
4RVnAU35WRWra6OZ3CbbMA,4rzWjR3L3M54c6I25NzdM3,Radio Slave,27344.0
4RVnAU35WRWra6OZ3CbbMA,4XVeCeaFjz9Is3JMAouRkz,Bonar Bradberry,929.0
4RVnAU35WRWra6OZ3CbbMA,7vp873wLprAGxciFW5MgQd,Roetgens,4.0
4RVnAU35WRWra6OZ3CbbMA,5vBSrE1xujD2FXYRarbAXc,Years & Years,1922159.0
4RVnAU35WRWra6OZ3CbbMA,6DcdoHUz893w7Cgojx8DeK,Ian Curnow,74.0
4RVnAU35WRWra6OZ3CbbMA,5zpTr2S0yaXpONFCnLmUfd,DADA,8.0
4RVnAU35WRWra6OZ3CbbMA,6n5ccknvteaKfN4WA2qf3C,Illyus & Barrientos,33583.0
4RVnAU35WRWra6OZ3CbbMA,7HIN94LvSDgxN5RoOLi3E5,Dimmi,34577.0
4RVnAU35WRWra6OZ3CbbMA,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,10899955.0
4RVnAU35WRWra6OZ3CbbMA,5aP2E8K4LY86fUERVzZlnX,Garibay,2278.0
4RVnAU35WRWra6OZ3CbbMA,6jU2Tt13MmXYk0ZBv1KmfO,Giorgio Moroder,207371.0
4RVnAU35WRWra6OZ3CbbMA,6jrT1IVZHZJ5NP2pPvsdyQ,Wawa,1370.0
4RVnAU35WRWra6OZ3CbbMA,6FMOGdP16KnjoA2yDa6N0v,Peter Rauhofer,8407.0
4RVnAU35WRWra6OZ3CbbMA,5PDEurVJJvitl9PGDjhPgY,PBR Streetgang,4286.0
4RVnAU35WRWra6OZ3CbbMA,7h7ahzbTkbAFsshWJ7fOrc,Anton Powers,51728.0
4RVnAU35WRWra6OZ3CbbMA,6umjXXP7Q8i4he6WALLuOf,Harry Cane,9.0
4RVnAU35WRWra6OZ3CbbMA,5P5i4EeZfrKrcRGHRTqJr0,Kris Menace,10797.0
4RVnAU35WRWra6OZ3CbbMA,75hv8phZJzPmA3lYdbCEt9,Paul Wright,21.0
4RVnAU35WRWra6OZ3CbbMA,5SE2sfwTpxL2vXRdG6H5PM,Cerrone,66714.0
4RVnAU35WRWra6OZ3CbbMA,5RsczpoJXjqTqZLToj3nRn,Vanilla Ace,6652.0
4RVnAU35WRWra6OZ3CbbMA,5Mq7iqCWBzofK39FBqblNc,Jessie Ware,673379.0
4RVnAU35WRWra6OZ3CbbMA,5l0XyfQLHoWFvINcSaSrSx,Keith Washington,256985.0
4RVnAU35WRWra6OZ3CbbMA,6tbmy77VmvgGGBano6HoUh,Patrick Hagenaar,985.0
4RVnAU35WRWra6OZ3CbbMA,4j5KBTO4tk7up54ZirNGvK,NERVO,739114.0
4Ui2kfOqGujY81UcPrb5KE,5rxf4rjZ5lyhKt7DWM5dLL,Lauren Auder,7903.0
4Ui2kfOqGujY81UcPrb5KE,4rIKOF7RT4PNxyhd3ZzLtE,Marc Kinchen,3743.0
4Ui2kfOqGujY81UcPrb5KE,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,3344860.0
4Ui2kfOqGujY81UcPrb5KE,4jEa9eTpzzkuDQ9JMr0LT3,Jam City,12550.0
4Ui2kfOqGujY81UcPrb5KE,5pH6GvLwtkX2FHW1tvAWBW,De'lorean,177.0
4Ui2kfOqGujY81UcPrb5KE,7CajNmpbOovFoOoasH2HaY,Calvin Harris,22819977.0
4Ui2kfOqGujY81UcPrb5KE,7EQ0qTo7fWT7DPxmxtSYEc,Bastille,5121783.0
4Ui2kfOqGujY81UcPrb5KE,4frXpPxQQZwbCu3eTGnZEw,Thundercat,967804.0
4Ui2kfOqGujY81UcPrb5KE,4aNzIvUygEvID3qTA4z63m,Jared Soloman,2.0
